Source;Target;Type;Weight
120489857;76112152;Directed;2
120489857;33279601;Directed;2
120489857;576358245;Directed;1
120489857;92612172;Directed;2
120489857;334665987;Directed;1
120489857;324967174;Directed;1
120489857;123296896;Directed;3
120489857;447357042;Directed;1
120489857;475315159;Directed;2
120489857;157721013;Directed;3
120489857;621925679;Directed;2
120489857;526733544;Directed;2
120489857;127869423;Directed;3
44579949;49430094;Directed;2
44579949;249637750;Directed;1
44579949;17672932;Directed;1
44579949;1172328414;Directed;1
44579949;244437560;Directed;2
44579949;22003601;Directed;1
44579949;120387031;Directed;1
44579949;33170758;Directed;3
314152424;199663247;Directed;3
314152424;136242086;Directed;2
314152424;26974807;Directed;1
314152424;330930920;Directed;1
314152424;18472498;Directed;2
314152424;38633269;Directed;1
58957724;111044500;Directed;1
58957724;330930920;Directed;2
58957724;124586661;Directed;1
58957724;514627516;Directed;1
58957724;15580436;Directed;3
58957724;128190490;Directed;1
58957724;55513132;Directed;1
58957724;29677326;Directed;2
58957724;149511393;Directed;3
58957724;43138560;Directed;2
58957724;268159586;Directed;2
58957724;274916522;Directed;1
58957724;749228929;Directed;2
251215698;213408766;Directed;2
251215698;207424543;Directed;1
251215698;249637750;Directed;1
251215698;622657841;Directed;1
251215698;277980462;Directed;3
251215698;241696095;Directed;1
251215698;226887947;Directed;3
251215698;90186360;Directed;2
251215698;18983525;Directed;3
251215698;244437560;Directed;1
251215698;76112152;Directed;1
251215698;576358245;Directed;2
251215698;177209936;Directed;3
251215698;334665987;Directed;2
251215698;165895040;Directed;3
251215698;123296896;Directed;1
251215698;864742332;Directed;2
251215698;157721013;Directed;1
251215698;127869423;Directed;1
251215698;96326392;Directed;1
251215698;239923031;Directed;2
1251229453;249637750;Directed;1
1251229453;36342715;Directed;2
1251229453;988527175;Directed;2
1251229453;244437560;Directed;1
1251229453;15516583;Directed;2
1251229453;625408731;Directed;3
1251229453;430893090;Directed;3
28750068;32416061;Directed;1
28750068;71827668;Directed;1
28750068;4308031;Directed;2
28750068;57601933;Directed;1
28750068;277980462;Directed;2
28750068;451559753;Directed;2
28750068;241726730;Directed;3
28750068;305805901;Directed;3
1315181214;438312885;Directed;1
1315181214;1366982190;Directed;1
1315181214;1057452542;Directed;2
1315181214;244437560;Directed;2
1315181214;495796774;Directed;1
1315181214;438204999;Directed;1
1315181214;430893090;Directed;2
1315181214;470230180;Directed;2
485069814;422244871;Directed;3
485069814;126411242;Directed;3
485069814;285814878;Directed;2
485069814;536560048;Directed;1
485069814;560612928;Directed;1
485069814;110977362;Directed;1
485069814;194071924;Directed;2
485069814;540119911;Directed;1
485069814;123702219;Directed;1
485069814;313438705;Directed;1
485069814;261397993;Directed;1
485069814;311638924;Directed;2
485069814;471330233;Directed;2
485069814;532748163;Directed;2
187177289;168118507;Directed;1
187177289;122953100;Directed;2
187177289;76681219;Directed;1
187177289;210943152;Directed;2
187177289;222530466;Directed;2
187177289;292282006;Directed;3
187177289;373036661;Directed;3
187177289;123702219;Directed;1
187177289;139779097;Directed;2
187177289;111682680;Directed;1
187177289;274987952;Directed;1
187177289;273878317;Directed;1
187177289;406457898;Directed;3
942525974;122953100;Directed;1
942525974;54516516;Directed;3
942525974;76681219;Directed;2
942525974;409426929;Directed;1
942525974;210943152;Directed;1
942525974;122174133;Directed;1
942525974;232678300;Directed;2
942525974;181722427;Directed;1
942525974;299171844;Directed;1
942525974;41183978;Directed;1
942525974;160379223;Directed;2
942525974;345843211;Directed;2
942525974;440999469;Directed;3
942525974;338866417;Directed;1
942525974;31097531;Directed;3
942525974;198032627;Directed;1
942525974;205636397;Directed;3
942525974;292941144;Directed;2
942525974;228927481;Directed;1
942525974;131621706;Directed;2
942525974;283664524;Directed;1
942525974;205693443;Directed;2
214989878;122953100;Directed;1
214989878;338654596;Directed;1
214989878;76681219;Directed;3
214989878;210943152;Directed;2
214989878;122174133;Directed;1
214989878;232678300;Directed;2
214989878;757631671;Directed;1
214989878;390143790;Directed;1
214989878;204904846;Directed;1
214989878;198032627;Directed;1
214989878;205636397;Directed;3
214989878;449830661;Directed;3
214989878;31098103;Directed;1
214989878;196827845;Directed;1
214989878;375038936;Directed;1
478912852;737078424;Directed;3
478912852;122953100;Directed;3
478912852;333134389;Directed;3
478912852;942525974;Directed;2
478912852;205636397;Directed;3
314498269;122953100;Directed;1
314498269;110977362;Directed;2
314498269;309816576;Directed;1
314498269;406457898;Directed;1
488724379;548275303;Directed;1
488724379;946163000;Directed;2
488724379;473902462;Directed;2
488724379;213037318;Directed;3
488724379;550109960;Directed;3
488724379;821981472;Directed;3
488724379;397385612;Directed;2
96337684;349126521;Directed;1
96337684;737078424;Directed;1
96337684;776425646;Directed;3
96337684;214692112;Directed;2
96337684;29189589;Directed;3
96337684;757631671;Directed;3
96337684;762269388;Directed;3
96337684;311660524;Directed;2
311660524;776425646;Directed;1
311660524;90186360;Directed;3
311660524;757631671;Directed;2
311660524;96337684;Directed;1
106430864;357821823;Directed;1
106430864;34827605;Directed;2
106430864;118685847;Directed;1
62955108;113393772;Directed;2
62955108;56081519;Directed;3
62955108;80904916;Directed;2
121503950;86095840;Directed;1
121503950;64670954;Directed;1
137374689;394050729;Directed;3
137374689;118049068;Directed;3
137374689;988527175;Directed;2
137374689;8048672;Directed;3
137374689;441222295;Directed;1
137374689;25804790;Directed;1
137374689;514627516;Directed;2
137374689;86095840;Directed;1
137374689;29677326;Directed;3
137374689;149511393;Directed;1
137374689;216459364;Directed;1
137374689;64670954;Directed;1
137374689;269271515;Directed;2
137374689;361480062;Directed;2
137374689;444423069;Directed;1
137374689;43138560;Directed;1
137374689;104864471;Directed;1
137374689;314027583;Directed;3
137374689;728901463;Directed;3
607992766;97068968;Directed;1
607992766;316091227;Directed;1
607992766;21283529;Directed;1
607992766;262659182;Directed;1
607992766;34827605;Directed;1
139661979;97068968;Directed;1
139661979;57601933;Directed;1
139661979;39638557;Directed;2
139661979;34827605;Directed;2
139661979;1010521207;Directed;3
139661979;207037466;Directed;3
139661979;103646620;Directed;2
139661979;144946298;Directed;3
243612021;207424543;Directed;1
243612021;249637750;Directed;1
243612021;401266928;Directed;2
243612021;327334911;Directed;2
243612021;394716520;Directed;2
243612021;440258035;Directed;3
243612021;221683644;Directed;3
243612021;95666436;Directed;3
243612021;272329503;Directed;2
243612021;57601933;Directed;3
243612021;22279374;Directed;3
243612021;18983525;Directed;2
243612021;244437560;Directed;2
243612021;99101734;Directed;3
243612021;576358245;Directed;1
243612021;438204999;Directed;2
243612021;177209936;Directed;1
243612021;334665987;Directed;2
243612021;122302141;Directed;1
243612021;324967174;Directed;1
243612021;55513132;Directed;1
243612021;541855832;Directed;1
243612021;470230180;Directed;1
243612021;507553196;Directed;1
243612021;485929178;Directed;2
243612021;96326392;Directed;3
243612021;1315181214;Directed;1
239923031;327334911;Directed;3
239923031;438312885;Directed;3
239923031;244437560;Directed;3
239923031;165895040;Directed;1
239923031;125305621;Directed;2
239923031;251215698;Directed;1
30694367;49430094;Directed;1
30694367;632814256;Directed;1
30694367;95666436;Directed;1
30694367;1252423189;Directed;2
30694367;54567499;Directed;1
30694367;28092089;Directed;3
30694367;90186360;Directed;1
30694367;199177495;Directed;1
30694367;76112152;Directed;3
30694367;41398473;Directed;3
30694367;75594993;Directed;1
30694367;33279601;Directed;3
30694367;625373236;Directed;1
30694367;453811670;Directed;1
30694367;157721013;Directed;2
30694367;621925679;Directed;1
30694367;127869423;Directed;2
30694367;572524105;Directed;1
271354844;14845783;Directed;1
271354844;214256570;Directed;2
271354844;410702250;Directed;3
202122863;456144946;Directed;1
202122863;165375475;Directed;1
202122863;243994324;Directed;2
288362036;394050729;Directed;3
288362036;248261459;Directed;2
288362036;118049068;Directed;1
288362036;174194582;Directed;2
288362036;112973424;Directed;1
288362036;891347862;Directed;1
288362036;503161790;Directed;2
288362036;338654596;Directed;2
288362036;872368556;Directed;3
288362036;88445970;Directed;3
288362036;8048672;Directed;3
288362036;124586661;Directed;2
288362036;456144946;Directed;2
288362036;387687568;Directed;2
288362036;25804790;Directed;1
288362036;86095840;Directed;2
288362036;129167753;Directed;1
288362036;24009585;Directed;2
288362036;104450826;Directed;1
288362036;51715015;Directed;2
288362036;16126428;Directed;3
288362036;633997142;Directed;3
288362036;326784479;Directed;2
288362036;474395117;Directed;3
288362036;23515678;Directed;1
288362036;165375475;Directed;2
288362036;29677326;Directed;3
288362036;149511393;Directed;1
288362036;216459364;Directed;1
288362036;269271515;Directed;3
288362036;417943950;Directed;3
288362036;243994324;Directed;1
288362036;361480062;Directed;1
288362036;177975122;Directed;1
288362036;347387485;Directed;1
288362036;444423069;Directed;1
288362036;104864471;Directed;2
288362036;268159586;Directed;3
288362036;418562094;Directed;2
288362036;461555088;Directed;3
288362036;728901463;Directed;3
288362036;284064926;Directed;1
288362036;495001386;Directed;1
288362036;447512023;Directed;1
288362036;103646620;Directed;3
288362036;137374689;Directed;1
288362036;202122863;Directed;2
288362036;594583488;Directed;1
288362036;532610893;Directed;1
288362036;226096523;Directed;1
288362036;166976632;Directed;1
339608275;213408766;Directed;1
339608275;257396357;Directed;1
339608275;249637750;Directed;2
339608275;71827668;Directed;3
339608275;327334911;Directed;3
339608275;394716520;Directed;3
339608275;126733456;Directed;2
339608275;297600093;Directed;1
339608275;139013475;Directed;1
339608275;4308031;Directed;2
339608275;6886372;Directed;1
339608275;95666436;Directed;1
339608275;156573972;Directed;1
339608275;20989378;Directed;1
339608275;395287005;Directed;2
339608275;326327581;Directed;2
339608275;587305823;Directed;2
339608275;95027825;Directed;3
339608275;57601933;Directed;2
339608275;277980462;Directed;2
339608275;22279374;Directed;1
339608275;54348165;Directed;1
339608275;18983525;Directed;1
339608275;244437560;Directed;1
339608275;451559753;Directed;1
339608275;243207960;Directed;1
339608275;334484656;Directed;3
339608275;76112152;Directed;3
339608275;110649140;Directed;2
339608275;92612172;Directed;2
339608275;129167753;Directed;2
339608275;177209936;Directed;1
339608275;190282545;Directed;2
339608275;334665987;Directed;3
339608275;981314605;Directed;2
339608275;271068328;Directed;3
339608275;21896227;Directed;1
339608275;105600820;Directed;3
339608275;104450826;Directed;2
339608275;15516583;Directed;1
339608275;403460647;Directed;1
339608275;122674868;Directed;1
339608275;400988105;Directed;2
339608275;422410006;Directed;2
339608275;475315159;Directed;3
339608275;100220618;Directed;1
78136452;15203929;Directed;1
78136452;8992222;Directed;1
78136452;293524806;Directed;2
78136452;197511967;Directed;2
78136452;113393772;Directed;3
78136452;56081519;Directed;3
78136452;50152850;Directed;1
78136452;55603;Directed;1
78136452;42428064;Directed;3
78136452;120489857;Directed;3
801983899;249637750;Directed;2
801983899;71827668;Directed;3
801983899;236111927;Directed;3
801983899;4308031;Directed;3
801983899;106112290;Directed;3
801983899;395287005;Directed;2
801983899;226887947;Directed;1
801983899;20442734;Directed;1
801983899;121476812;Directed;1
801983899;129167753;Directed;1
801983899;555456378;Directed;1
801983899;260375174;Directed;1
243868579;438312885;Directed;2
243868579;37920535;Directed;1
243868579;521214214;Directed;1
243868579;573391759;Directed;1
243868579;57601933;Directed;2
243868579;244437560;Directed;1
243868579;120387031;Directed;1
243868579;33279601;Directed;2
243868579;271068328;Directed;3
243868579;430893090;Directed;2
243868579;1010521207;Directed;3
149495104;213408766;Directed;1
149495104;367937407;Directed;1
149495104;249637750;Directed;1
149495104;71827668;Directed;2
149495104;183216295;Directed;2
149495104;111044500;Directed;2
149495104;126733456;Directed;3
149495104;21846249;Directed;3
149495104;139013475;Directed;3
149495104;236111927;Directed;2
149495104;129595560;Directed;1
149495104;440258035;Directed;1
149495104;4308031;Directed;1
149495104;158114837;Directed;2
149495104;221683644;Directed;1
149495104;106117016;Directed;1
149495104;495241139;Directed;1
149495104;106112290;Directed;2
149495104;395287005;Directed;2
149495104;587305823;Directed;3
149495104;95027825;Directed;3
149495104;1366982190;Directed;3
149495104;329065629;Directed;3
149495104;57601933;Directed;2
149495104;277980462;Directed;2
149495104;22279374;Directed;1
149495104;54348165;Directed;1
149495104;451559753;Directed;1
149495104;243207960;Directed;1
149495104;109536626;Directed;1
149495104;176785560;Directed;1
149495104;364924774;Directed;2
149495104;794347268;Directed;1
149495104;99101734;Directed;1
149495104;92612172;Directed;1
149495104;129167753;Directed;1
149495104;190282545;Directed;1
149495104;314556020;Directed;1
149495104;271068328;Directed;2
149495104;21896227;Directed;3
149495104;241726730;Directed;1
149495104;326985848;Directed;2
149495104;829085641;Directed;3
149495104;403460647;Directed;1
149495104;400988105;Directed;2
149495104;368912006;Directed;1
149495104;705776353;Directed;1
149495104;149578341;Directed;1
149495104;475315159;Directed;3
149495104;260375174;Directed;2
149495104;146743559;Directed;1
149495104;149446263;Directed;3
149495104;526980222;Directed;2
149495104;339608275;Directed;2
59888868;19177149;Directed;3
59888868;53762904;Directed;3
280573916;27954163;Directed;1
280573916;110649140;Directed;2
280573916;55513132;Directed;1
280573916;330184710;Directed;2
23969454;249637750;Directed;3
23969454;440258035;Directed;3
23969454;622657841;Directed;1
23969454;57601933;Directed;2
23969454;226887947;Directed;3
23969454;110649140;Directed;3
23969454;96326392;Directed;1
252720609;249637750;Directed;1
252720609;37920535;Directed;1
252720609;54567499;Directed;3
252720609;282199322;Directed;3
252720609;110649140;Directed;1
252720609;165895040;Directed;1
252720609;551640605;Directed;2
252720609;72295748;Directed;2
256948566;221683644;Directed;3
256948566;148243439;Directed;3
553593149;369052765;Directed;2
553593149;118685847;Directed;1
553593149;110977362;Directed;1
553593149;276135086;Directed;3
553593149;461547194;Directed;3
553593149;228927481;Directed;2
553593149;206326427;Directed;3
533113235;737078424;Directed;3
533113235;798821984;Directed;1
533113235;568897643;Directed;3
533113235;262279619;Directed;2
533113235;762269388;Directed;1
62911261;22606966;Directed;1
62911261;20059362;Directed;1
62911261;41554259;Directed;1
62911261;1451621;Directed;1
62911261;257396357;Directed;2
62911261;57601933;Directed;1
62911261;20455375;Directed;1
62911261;5343242;Directed;3
5831552;17647430;Directed;3
5831552;49430094;Directed;3
5831552;20646457;Directed;2
5831552;20692623;Directed;1
5831552;53017241;Directed;1
5831552;11559482;Directed;2
5831552;332757341;Directed;1
5831552;20946040;Directed;1
5831552;15037028;Directed;2
5831552;87000390;Directed;2
5831552;257396357;Directed;3
5831552;249867294;Directed;3
5831552;6471582;Directed;2
5831552;100529876;Directed;2
5831552;18805582;Directed;1
5831552;72862385;Directed;2
5831552;43899055;Directed;3
5831552;57601933;Directed;3
5831552;133671478;Directed;3
5831552;17128025;Directed;1
5831552;8853202;Directed;3
5831552;191141576;Directed;1
5831552;18915289;Directed;1
5831552;20099281;Directed;1
5831552;15138496;Directed;1
5831552;2049521;Directed;2
5831552;20990789;Directed;3
5831552;116523372;Directed;1
5831552;82399074;Directed;1
5831552;85159880;Directed;2
5831552;757109;Directed;3
5831552;193239673;Directed;2
5831552;5825522;Directed;3
5831552;7128662;Directed;2
5831552;20842787;Directed;1
5831552;17584395;Directed;3
17584395;53017241;Directed;1
17584395;8853202;Directed;2
17584395;18915289;Directed;1
17584395;193239673;Directed;2
274916522;88445970;Directed;1
274916522;314027583;Directed;1
749228929;111044500;Directed;1
749228929;891347862;Directed;2
749228929;514627516;Directed;1
749228929;633997142;Directed;2
749228929;326784479;Directed;1
749228929;474395117;Directed;1
749228929;23515678;Directed;3
749228929;29677326;Directed;3
749228929;149511393;Directed;3
749228929;216459364;Directed;3
749228929;43138560;Directed;2
749228929;728901463;Directed;2
749228929;284064926;Directed;1
532610893;394050729;Directed;1
532610893;118049068;Directed;2
532610893;456144946;Directed;3
532610893;387687568;Directed;3
532610893;25804790;Directed;1
532610893;86095840;Directed;3
532610893;51715015;Directed;2
532610893;343470225;Directed;1
532610893;326784479;Directed;2
532610893;474395117;Directed;1
532610893;165375475;Directed;1
532610893;29677326;Directed;1
532610893;297948326;Directed;1
532610893;149511393;Directed;2
532610893;216459364;Directed;1
532610893;64670954;Directed;1
532610893;269271515;Directed;2
532610893;417943950;Directed;1
532610893;243994324;Directed;1
532610893;361480062;Directed;2
532610893;177975122;Directed;1
532610893;347387485;Directed;2
532610893;444423069;Directed;3
532610893;104864471;Directed;3
532610893;284064926;Directed;1
532610893;447512023;Directed;2
532610893;103646620;Directed;3
532610893;202122863;Directed;2
532610893;288362036;Directed;1
532610893;594583488;Directed;1
532610893;226096523;Directed;3
532610893;248592122;Directed;2
532610893;166976632;Directed;2
226096523;214692112;Directed;3
226096523;417943950;Directed;3
226096523;243994324;Directed;3
226096523;418562094;Directed;3
248592122;25804790;Directed;1
248592122;10702222;Directed;3
248592122;23515678;Directed;2
248592122;165375475;Directed;2
248592122;29677326;Directed;3
248592122;297948326;Directed;1
248592122;269271515;Directed;1
248592122;361480062;Directed;3
248592122;347387485;Directed;3
248592122;43138560;Directed;2
248592122;103646620;Directed;1
248592122;532610893;Directed;1
248592122;226096523;Directed;1
95656633;193763394;Directed;3
95656633;15248126;Directed;3
95656633;111044500;Directed;3
95656633;80293066;Directed;2
95656633;891347862;Directed;1
95656633;124586661;Directed;1
95656633;16126428;Directed;1
95656633;149511393;Directed;1
95656633;43138560;Directed;1
95656633;314027583;Directed;2
95656633;495001386;Directed;1
87925244;331686288;Directed;1
87925244;76681219;Directed;1
87925244;122174133;Directed;1
87925244;232678300;Directed;1
87925244;33918457;Directed;2
87925244;181722427;Directed;2
87925244;263821600;Directed;3
87925244;19177149;Directed;2
87925244;126411242;Directed;1
87925244;272954576;Directed;2
87925244;41183978;Directed;3
87925244;210424730;Directed;1
87925244;265488095;Directed;1
87925244;371930835;Directed;1
87925244;345843211;Directed;3
87925244;31097531;Directed;1
87925244;205636397;Directed;2
475054335;103543725;Directed;1
475054335;776425646;Directed;1
31097531;19978588;Directed;1
31097531;349126521;Directed;2
31097531;143654480;Directed;2
31097531;737078424;Directed;2
31097531;122953100;Directed;3
31097531;776425646;Directed;3
31097531;54516516;Directed;1
31097531;76681219;Directed;2
31097531;409426929;Directed;3
31097531;210943152;Directed;1
31097531;333134389;Directed;2
31097531;122174133;Directed;3
31097531;872581957;Directed;3
31097531;573585707;Directed;3
31097531;385624859;Directed;2
31097531;293524806;Directed;3
31097531;181722427;Directed;3
31097531;263821600;Directed;1
31097531;757631671;Directed;1
31097531;189148357;Directed;1
31097531;737131106;Directed;1
31097531;19177149;Directed;1
31097531;38682508;Directed;1
31097531;272954576;Directed;1
31097531;47593495;Directed;2
31097531;44231475;Directed;2
31097531;18980541;Directed;1
31097531;199195561;Directed;1
31097531;479914545;Directed;2
31097531;351137989;Directed;2
31097531;273570288;Directed;1
31097531;762278754;Directed;1
31097531;762269388;Directed;3
31097531;776620434;Directed;3
31097531;282236970;Directed;2
31097531;345843211;Directed;3
31097531;472580548;Directed;2
31097531;440999469;Directed;2
31097531;338866417;Directed;2
31097531;35712871;Directed;2
31097531;204904846;Directed;1
31097531;942525974;Directed;3
31097531;87925244;Directed;2
31097531;198032627;Directed;1
31097531;110405763;Directed;1
31097531;205636397;Directed;1
31097531;289940976;Directed;1
31097531;510676270;Directed;2
31097531;131933074;Directed;1
31097531;449830661;Directed;3
31097531;292941144;Directed;1
31097531;131621706;Directed;1
31097531;31098103;Directed;1
31097531;196827845;Directed;1
31097531;321988044;Directed;3
31097531;205693443;Directed;1
31097531;557074602;Directed;2
31097531;123666485;Directed;2
198032627;199663247;Directed;2
198032627;312520229;Directed;3
198032627;122953100;Directed;3
198032627;331686288;Directed;3
198032627;494889695;Directed;2
198032627;133494538;Directed;1
198032627;54516516;Directed;1
198032627;76681219;Directed;3
198032627;333134389;Directed;1
198032627;122174133;Directed;2
198032627;872581957;Directed;3
198032627;573585707;Directed;3
198032627;385624859;Directed;2
198032627;232678300;Directed;2
198032627;33918457;Directed;3
198032627;181722427;Directed;2
198032627;263821600;Directed;1
198032627;19177149;Directed;2
198032627;126411242;Directed;1
198032627;272954576;Directed;1
198032627;203162331;Directed;1
198032627;44231475;Directed;3
198032627;299171844;Directed;3
198032627;139966022;Directed;2
198032627;212740557;Directed;2
198032627;199195561;Directed;1
198032627;479914545;Directed;1
198032627;351137989;Directed;2
198032627;209609094;Directed;3
198032627;269005216;Directed;1
198032627;273570288;Directed;2
198032627;345843211;Directed;1
198032627;440999469;Directed;2
198032627;338866417;Directed;3
198032627;35712871;Directed;1
198032627;204904846;Directed;1
198032627;942525974;Directed;3
198032627;214989878;Directed;1
198032627;31097531;Directed;2
198032627;110405763;Directed;3
198032627;205636397;Directed;2
198032627;345040089;Directed;2
198032627;289940976;Directed;2
198032627;510676270;Directed;2
198032627;449830661;Directed;3
198032627;292941144;Directed;1
198032627;131621706;Directed;1
198032627;258945601;Directed;1
198032627;31098103;Directed;1
198032627;196827845;Directed;3
198032627;321988044;Directed;1
198032627;205693443;Directed;2
198032627;557074602;Directed;3
198032627;123666485;Directed;1
12675592;13020852;Directed;1
12675592;12684482;Directed;1
12675592;19177149;Directed;2
414985796;199663247;Directed;2
414985796;1451621;Directed;2
414985796;338654596;Directed;3
414985796;19177149;Directed;3
414985796;371930835;Directed;1
461547194;373036661;Directed;2
461547194;477810128;Directed;3
461547194;304499332;Directed;2
461547194;206326427;Directed;3
110405763;16167356;Directed;1
110405763;312520229;Directed;1
110405763;328422006;Directed;1
110405763;210943152;Directed;1
110405763;181722427;Directed;3
110405763;263821600;Directed;2
110405763;19177149;Directed;2
110405763;110977362;Directed;3
110405763;199195561;Directed;1
110405763;265488095;Directed;2
110405763;205315882;Directed;2
110405763;204904846;Directed;1
110405763;198032627;Directed;1
110405763;258945601;Directed;2
110405763;31098103;Directed;1
288084765;312520229;Directed;3
288084765;328422006;Directed;1
288084765;282236970;Directed;1
288084765;369054086;Directed;2
205636397;312520229;Directed;1
205636397;331686288;Directed;1
205636397;776425646;Directed;1
205636397;369656581;Directed;3
205636397;133494538;Directed;2
205636397;54516516;Directed;1
205636397;76681219;Directed;1
205636397;333134389;Directed;1
205636397;122174133;Directed;2
205636397;872581957;Directed;3
205636397;573585707;Directed;3
205636397;385624859;Directed;3
205636397;798821984;Directed;3
205636397;232678300;Directed;2
205636397;181722427;Directed;3
205636397;272954576;Directed;3
205636397;18980541;Directed;2
205636397;199195561;Directed;1
205636397;210424730;Directed;2
205636397;479914545;Directed;1
205636397;351137989;Directed;1
205636397;106219354;Directed;2
205636397;205642207;Directed;2
205636397;273570288;Directed;2
205636397;345843211;Directed;1
205636397;440999469;Directed;1
205636397;338866417;Directed;2
205636397;35712871;Directed;2
205636397;204904846;Directed;1
205636397;942525974;Directed;2
205636397;214989878;Directed;1
205636397;478912852;Directed;3
205636397;87925244;Directed;1
205636397;31097531;Directed;1
205636397;198032627;Directed;1
205636397;345040089;Directed;3
205636397;217365315;Directed;2
205636397;289940976;Directed;2
205636397;510676270;Directed;3
205636397;449830661;Directed;2
205636397;228927481;Directed;1
205636397;131621706;Directed;1
205636397;31098103;Directed;1
205636397;283664524;Directed;3
205636397;321988044;Directed;3
205636397;205693443;Directed;2
205636397;557074602;Directed;1
205636397;123666485;Directed;1
156902748;18504179;Directed;2
156902748;17672932;Directed;1
156902748;57601933;Directed;3
156902748;27954163;Directed;3
156902748;441222295;Directed;1
156902748;120387031;Directed;3
156902748;334665987;Directed;2
156902748;256117248;Directed;1
166976632;394050729;Directed;2
166976632;118049068;Directed;2
166976632;174194582;Directed;3
166976632;8048672;Directed;3
166976632;456144946;Directed;1
166976632;51715015;Directed;3
166976632;343470225;Directed;2
166976632;326784479;Directed;2
166976632;474395117;Directed;1
166976632;165375475;Directed;1
166976632;29677326;Directed;2
166976632;297948326;Directed;2
166976632;149511393;Directed;2
166976632;216459364;Directed;1
166976632;269271515;Directed;1
166976632;361480062;Directed;1
166976632;177975122;Directed;3
166976632;347387485;Directed;1
166976632;444423069;Directed;1
166976632;43138560;Directed;2
166976632;104864471;Directed;1
166976632;268159586;Directed;1
166976632;284064926;Directed;3
166976632;447512023;Directed;1
166976632;103646620;Directed;1
166976632;137374689;Directed;1
166976632;288362036;Directed;3
166976632;594583488;Directed;3
166976632;532610893;Directed;3
166976632;475054335;Directed;1
159084491;282199322;Directed;1
159084491;51715015;Directed;1
159084491;245347824;Directed;1
159084491;194071924;Directed;2
345040089;122953100;Directed;2
345040089;331686288;Directed;1
345040089;369656581;Directed;2
345040089;133494538;Directed;3
345040089;54516516;Directed;1
345040089;76681219;Directed;1
345040089;409426929;Directed;2
345040089;333134389;Directed;1
345040089;122174133;Directed;1
345040089;872581957;Directed;2
345040089;573585707;Directed;2
345040089;385624859;Directed;2
345040089;232678300;Directed;1
345040089;181722427;Directed;3
345040089;263821600;Directed;1
345040089;126411242;Directed;1
345040089;38682508;Directed;2
345040089;272954576;Directed;1
345040089;44231475;Directed;2
345040089;273357541;Directed;3
345040089;418319088;Directed;1
345040089;139966022;Directed;1
345040089;18980541;Directed;1
345040089;199195561;Directed;1
345040089;430775597;Directed;2
345040089;210424730;Directed;2
345040089;522049981;Directed;2
345040089;351137989;Directed;1
345040089;202520308;Directed;1
345040089;282236970;Directed;3
345040089;345843211;Directed;3
345040089;440999469;Directed;1
345040089;338866417;Directed;2
345040089;205315882;Directed;2
345040089;31097531;Directed;1
345040089;198032627;Directed;1
345040089;205636397;Directed;2
345040089;217365315;Directed;3
345040089;292941144;Directed;3
345040089;283664524;Directed;3
345040089;205693443;Directed;3
217365315;76681219;Directed;3
217365315;385624859;Directed;1
217365315;126411242;Directed;3
217365315;338866417;Directed;2
217365315;205636397;Directed;3
289940976;548275303;Directed;2
289940976;737078424;Directed;2
289940976;331686288;Directed;3
289940976;776425646;Directed;3
289940976;76681219;Directed;1
289940976;122174133;Directed;1
289940976;232678300;Directed;1
289940976;263821600;Directed;3
289940976;38133222;Directed;3
289940976;126411242;Directed;1
289940976;272954576;Directed;1
289940976;47593495;Directed;1
289940976;44231475;Directed;1
289940976;299171844;Directed;2
289940976;215712205;Directed;2
289940976;199195561;Directed;1
289940976;41183978;Directed;3
289940976;209609094;Directed;2
289940976;269005216;Directed;2
289940976;390143790;Directed;2
289940976;133681501;Directed;1
289940976;204904846;Directed;1
289940976;31097531;Directed;2
289940976;198032627;Directed;1
289940976;205636397;Directed;3
289940976;292941144;Directed;2
289940976;228927481;Directed;3
289940976;31098103;Directed;3
289940976;206326427;Directed;2
289940976;123666485;Directed;3
510676270;210943152;Directed;2
510676270;872581957;Directed;3
510676270;189148357;Directed;1
510676270;126411242;Directed;1
510676270;199195561;Directed;3
510676270;269005216;Directed;3
510676270;338866417;Directed;2
510676270;31097531;Directed;1
510676270;198032627;Directed;3
510676270;205636397;Directed;1
510676270;557074602;Directed;2
273878317;122953100;Directed;2
273878317;126411242;Directed;1
273878317;292282006;Directed;1
273878317;373036661;Directed;1
273878317;123702219;Directed;1
273878317;96408471;Directed;2
273878317;187177289;Directed;2
131933074;122953100;Directed;2
131933074;776425646;Directed;2
131933074;369656581;Directed;1
131933074;409426929;Directed;2
131933074;210943152;Directed;3
131933074;240623005;Directed;3
131933074;232678300;Directed;3
131933074;181722427;Directed;1
131933074;126411242;Directed;3
131933074;272954576;Directed;3
131933074;47593495;Directed;2
131933074;110977362;Directed;1
131933074;212740557;Directed;3
131933074;351137989;Directed;1
131933074;269005216;Directed;1
131933074;273570288;Directed;2
131933074;345843211;Directed;2
131933074;338866417;Directed;2
131933074;35712871;Directed;3
131933074;942525974;Directed;1
131933074;198032627;Directed;2
131933074;205636397;Directed;1
131933074;292941144;Directed;3
131933074;228927481;Directed;1
131933074;131621706;Directed;1
131933074;258945601;Directed;3
131933074;31098103;Directed;1
457984157;38682508;Directed;3
457984157;232849792;Directed;3
457984157;373036661;Directed;3
457984157;111682680;Directed;1
457984157;499837671;Directed;1
457984157;406457898;Directed;2
457984157;189151036;Directed;2
457984157;377482626;Directed;1
